season,file,round,round_start,window_days,matches,correct,accuracy
2022-23,E0_elo.csv,28,2023-03-18,1825,9,4,0.4444444444444444
2022-23,E0_elo.csv,29,2023-04-01,1825,11,6,0.5454545454545454
2022-23,E0_elo.csv,30,2023-04-08,1825,9,4,0.4444444444444444
2022-23,E0_elo.csv,31,2023-04-15,1825,10,6,0.6
2022-23,E0_elo.csv,32,2023-04-21,1825,9,5,0.5555555555555556
2022-23,E0_elo.csv,33,2023-04-25,1825,11,6,0.5454545454545454
2022-23,E0_elo.csv,34,2023-04-29,1825,11,10,0.9090909090909091
2022-23,E0_elo.csv,35,2023-05-06,1825,10,6,0.6
2022-23,E0_elo.csv,36,2023-05-13,1825,12,8,0.6666666666666666
2022-23,E0_elo.csv,37,2023-05-20,1825,11,4,0.36363636363636365
2022-23,E0_elo.csv,38,2023-05-28,1825,10,6,0.6
2023-24,E0_elo.csv,1,2023-08-11,1825,10,6,0.6
2023-24,E0_elo.csv,2,2023-08-18,1825,9,8,0.8888888888888888
2023-24,E0_elo.csv,3,2023-08-25,1825,10,5,0.5
2023-24,E0_elo.csv,4,2023-09-01,1825,10,6,0.6
2023-24,E0_elo.csv,5,2023-09-16,1825,10,7,0.7
2023-24,E0_elo.csv,6,2023-09-23,1825,10,5,0.5
2023-24,E0_elo.csv,7,2023-09-30,1825,11,4,0.36363636363636365
2023-24,E0_elo.csv,8,2023-10-07,1825,10,5,0.5
2023-24,E0_elo.csv,9,2023-10-21,1825,10,7,0.7
2023-24,E0_elo.csv,10,2023-10-27,1825,10,6,0.6
2023-24,E0_elo.csv,11,2023-11-04,1825,10,5,0.5
2023-24,E0_elo.csv,12,2023-11-11,1825,10,5,0.5
2023-24,E0_elo.csv,13,2023-11-25,1825,10,6,0.6
2023-24,E0_elo.csv,14,2023-12-02,1825,10,6,0.6
2023-24,E0_elo.csv,15,2023-12-05,1825,10,6,0.6
2023-24,E0_elo.csv,16,2023-12-09,1825,10,6,0.6
2023-24,E0_elo.csv,17,2023-12-15,1825,9,7,0.7777777777777778
2023-24,E0_elo.csv,18,2023-12-21,1825,9,2,0.2222222222222222
2023-24,E0_elo.csv,19,2023-12-26,1825,10,7,0.7
2023-24,E0_elo.csv,20,2023-12-30,1825,10,6,0.6
2023-24,E0_elo.csv,21,2024-01-12,1825,10,5,0.5
2023-24,E0_elo.csv,22,2024-01-30,1825,11,6,0.5454545454545454
2023-24,E0_elo.csv,23,2024-02-03,1825,9,4,0.4444444444444444
2023-24,E0_elo.csv,24,2024-02-10,1825,10,6,0.6
2023-24,E0_elo.csv,25,2024-02-17,1825,11,7,0.6363636363636364
2023-24,E0_elo.csv,26,2024-02-21,1825,9,7,0.7777777777777778
2023-24,E0_elo.csv,27,2024-03-02,1825,10,8,0.8
2023-24,E0_elo.csv,28,2024-03-09,1825,11,6,0.5454545454545454
2023-24,E0_elo.csv,29,2024-03-16,1825,7,2,0.2857142857142857
2023-24,E0_elo.csv,30,2024-03-30,1825,11,6,0.5454545454545454
2023-24,E0_elo.csv,31,2024-04-02,1825,10,5,0.5
2023-24,E0_elo.csv,32,2024-04-06,1825,10,5,0.5
2023-24,E0_elo.csv,33,2024-04-13,1825,8,4,0.5
2023-24,E0_elo.csv,34,2024-04-20,1825,12,7,0.5833333333333334
2023-24,E0_elo.csv,35,2024-04-27,1825,10,6,0.6
2023-24,E0_elo.csv,36,2024-05-03,1825,11,6,0.5454545454545454
2023-24,E0_elo.csv,37,2024-05-11,1825,12,8,0.6666666666666666
2023-24,E0_elo.csv,38,2024-05-19,1825,10,6,0.6
2024-25,E0_elo.csv,1,2024-08-16,1825,10,7,0.7
2024-25,E0_elo.csv,2,2024-08-24,1825,10,7,0.7
2024-25,E0_elo.csv,3,2024-08-31,1825,10,5,0.5
2024-25,E0_elo.csv,4,2024-09-14,1825,10,6,0.6
2024-25,E0_elo.csv,5,2024-09-21,1825,10,4,0.4
2024-25,E0_elo.csv,6,2024-09-28,1825,10,5,0.5
2024-25,E0_elo.csv,7,2024-10-05,1825,10,7,0.7
2024-25,E0_elo.csv,8,2024-10-19,1825,10,6,0.6
2024-25,E0_elo.csv,9,2024-10-25,1825,10,4,0.4
2024-25,E0_elo.csv,10,2024-11-02,1825,10,4,0.4
2024-25,E0_elo.csv,11,2024-11-09,1825,10,4,0.4
2024-25,E0_elo.csv,12,2024-11-23,1825,10,3,0.3
2024-25,E0_elo.csv,13,2024-11-29,1825,10,6,0.6
2024-25,E0_elo.csv,14,2024-12-03,1825,10,8,0.8
2024-25,E0_elo.csv,15,2024-12-07,1825,9,3,0.3333333333333333
2024-25,E0_elo.csv,16,2024-12-14,1825,10,4,0.4
2024-25,E0_elo.csv,17,2024-12-21,1825,10,3,0.3
2024-25,E0_elo.csv,18,2024-12-26,1825,10,5,0.5
2024-25,E0_elo.csv,19,2024-12-29,1825,10,4,0.4
2024-25,E0_elo.csv,20,2025-01-04,1825,10,5,0.5
2024-25,E0_elo.csv,21,2025-01-14,1825,10,6,0.6
2024-25,E0_elo.csv,22,2025-01-18,1825,10,6,0.6
2024-25,E0_elo.csv,23,2025-01-25,1825,10,5,0.5
2024-25,E0_elo.csv,24,2025-02-01,1825,11,5,0.45454545454545453
2024-25,E0_elo.csv,25,2025-02-14,1825,10,7,0.7
2024-25,E0_elo.csv,26,2025-02-19,1825,9,3,0.3333333333333333
2024-25,E0_elo.csv,27,2025-02-22,1825,10,7,0.7
2024-25,E0_elo.csv,28,2025-02-25,1825,10,5,0.5
2024-25,E0_elo.csv,29,2025-03-08,1825,10,6,0.6
2024-25,E0_elo.csv,30,2025-04-01,1825,10,7,0.7
2024-25,E0_elo.csv,31,2025-04-05,1825,10,4,0.4
2024-25,E0_elo.csv,32,2025-04-12,1825,11,7,0.6363636363636364
2024-25,E0_elo.csv,33,2025-04-19,1825,10,5,0.5
2024-25,E0_elo.csv,34,2025-04-22,1825,10,7,0.7
2024-25,E0_elo.csv,35,2025-05-02,1825,10,4,0.4
2024-25,E0_elo.csv,36,2025-05-10,1825,10,2,0.2
2024-25,E0_elo.csv,37,2025-05-16,1825,10,7,0.7
2024-25,E0_elo.csv,38,2025-05-25,1825,10,4,0.4
2025-26,E0_elo.csv,1,2025-08-15,1825,10,6,0.6
2025-26,E0_elo.csv,2,2025-08-22,1825,10,6,0.6
2025-26,E0_elo.csv,3,2025-08-30,1825,10,4,0.4
2025-26,E0_elo.csv,4,2025-09-13,1825,10,6,0.6
2025-26,E0_elo.csv,5,2025-09-20,1825,10,3,0.3
2025-26,E0_elo.csv,6,2025-09-27,1825,10,4,0.4
2025-26,E0_elo.csv,7,2025-10-03,1825,10,7,0.7
2025-26,E0_elo.csv,8,2025-10-18,1825,10,7,0.7
1993-94,E1_elo.csv,2,1993-08-17,1825,9,4,0.4444444444444444
1993-94,E1_elo.csv,3,1993-08-21,1825,10,7,0.7
1993-94,E1_elo.csv,4,1993-08-24,1825,11,6,0.5454545454545454
1993-94,E1_elo.csv,5,1993-08-28,1825,12,7,0.5833333333333334
1993-94,E1_elo.csv,6,1993-09-04,1825,14,6,0.42857142857142855
1993-94,E1_elo.csv,7,1993-09-11,1825,11,4,0.36363636363636365
1993-94,E1_elo.csv,8,1993-09-18,1825,11,3,0.2727272727272727
1993-94,E1_elo.csv,9,1993-09-25,1825,13,9,0.6923076923076923
1993-94,E1_elo.csv,10,1993-10-02,1825,11,5,0.45454545454545453
1993-94,E1_elo.csv,11,1993-10-09,1825,13,9,0.6923076923076923
1993-94,E1_elo.csv,12,1993-10-16,1825,14,12,0.8571428571428571
1993-94,E1_elo.csv,13,1993-10-22,1825,11,3,0.2727272727272727
1993-94,E1_elo.csv,14,1993-10-30,1825,12,9,0.75
1993-94,E1_elo.csv,15,1993-11-02,1825,13,6,0.46153846153846156
1993-94,E1_elo.csv,16,1993-11-06,1825,10,1,0.1
1993-94,E1_elo.csv,17,1993-11-13,1825,14,6,0.42857142857142855
1993-94,E1_elo.csv,18,1993-11-20,1825,10,4,0.4
1993-94,E1_elo.csv,19,1993-11-27,1825,13,4,0.3076923076923077
1993-94,E1_elo.csv,20,1993-12-03,1825,11,6,0.5454545454545454
1993-94,E1_elo.csv,21,1993-12-11,1825,12,4,0.3333333333333333
1993-94,E1_elo.csv,22,1993-12-18,1825,12,5,0.4166666666666667
1993-94,E1_elo.csv,23,1993-12-27,1825,11,7,0.6363636363636364
1993-94,E1_elo.csv,24,1993-12-28,1825,13,6,0.46153846153846156
1993-94,E1_elo.csv,25,1994-01-01,1825,11,8,0.7272727272727273
1993-94,E1_elo.csv,26,1994-01-03,1825,13,8,0.6153846153846154
1993-94,E1_elo.csv,27,1994-01-15,1825,12,6,0.5
1993-94,E1_elo.csv,28,1994-01-22,1825,14,4,0.2857142857142857
1993-94,E1_elo.csv,29,1994-02-05,1825,10,7,0.7
1993-94,E1_elo.csv,30,1994-02-11,1825,11,4,0.36363636363636365
1993-94,E1_elo.csv,31,1994-02-19,1825,12,6,0.5
1993-94,E1_elo.csv,32,1994-02-22,1825,13,6,0.46153846153846156
1993-94,E1_elo.csv,33,1994-02-26,1825,12,8,0.6666666666666666
1993-94,E1_elo.csv,34,1994-03-05,1825,9,4,0.4444444444444444
1993-94,E1_elo.csv,35,1994-03-12,1825,14,9,0.6428571428571429
1993-94,E1_elo.csv,36,1994-03-15,1825,13,9,0.6923076923076923
1993-94,E1_elo.csv,37,1994-03-19,1825,10,2,0.2
1993-94,E1_elo.csv,38,1994-03-26,1825,12,8,0.6666666666666666
1993-94,E1_elo.csv,39,1994-03-29,1825,13,6,0.46153846153846156
1993-94,E1_elo.csv,40,1994-04-02,1825,11,5,0.45454545454545453
1993-94,E1_elo.csv,41,1994-04-06,1825,11,5,0.45454545454545453
1993-94,E1_elo.csv,42,1994-04-09,1825,14,7,0.5
1993-94,E1_elo.csv,43,1994-04-16,1825,12,5,0.4166666666666667
1993-94,E1_elo.csv,44,1994-04-23,1825,14,6,0.42857142857142855
1993-94,E1_elo.csv,45,1994-04-30,1825,16,8,0.5
1993-94,E1_elo.csv,46,1994-05-08,1825,12,2,0.16666666666666666
1994-95,E1_elo.csv,1,1994-08-13,1825,12,9,0.75
1994-95,E1_elo.csv,2,1994-08-20,1825,11,2,0.18181818181818182
1994-95,E1_elo.csv,3,1994-08-27,1825,12,6,0.5
1994-95,E1_elo.csv,4,1994-08-30,1825,12,4,0.3333333333333333
1994-95,E1_elo.csv,5,1994-09-03,1825,11,4,0.36363636363636365
1994-95,E1_elo.csv,6,1994-09-10,1825,12,4,0.3333333333333333
1994-95,E1_elo.csv,7,1994-09-13,1825,12,5,0.4166666666666667
1994-95,E1_elo.csv,8,1994-09-17,1825,12,7,0.5833333333333334
1994-95,E1_elo.csv,9,1994-09-24,1825,13,6,0.46153846153846156
1994-95,E1_elo.csv,10,1994-10-01,1825,12,9,0.75
1994-95,E1_elo.csv,11,1994-10-08,1825,12,3,0.25
1994-95,E1_elo.csv,12,1994-10-15,1825,13,8,0.6153846153846154
1994-95,E1_elo.csv,13,1994-10-22,1825,12,3,0.25
1994-95,E1_elo.csv,14,1994-10-29,1825,12,4,0.3333333333333333
1994-95,E1_elo.csv,15,1994-11-01,1825,12,4,0.3333333333333333
1994-95,E1_elo.csv,16,1994-11-05,1825,12,6,0.5
1994-95,E1_elo.csv,17,1994-11-12,1825,8,6,0.75
1994-95,E1_elo.csv,18,1994-11-19,1825,13,7,0.5384615384615384
1994-95,E1_elo.csv,19,1994-11-26,1825,12,6,0.5
1994-95,E1_elo.csv,20,1994-12-03,1825,14,6,0.42857142857142855
1994-95,E1_elo.csv,21,1994-12-10,1825,12,6,0.5
1994-95,E1_elo.csv,22,1994-12-17,1825,12,5,0.4166666666666667
1994-95,E1_elo.csv,23,1994-12-26,1825,11,6,0.5454545454545454
1994-95,E1_elo.csv,24,1994-12-27,1825,11,7,0.6363636363636364
1994-95,E1_elo.csv,25,1994-12-31,1825,12,5,0.4166666666666667
1994-95,E1_elo.csv,26,1995-01-02,1825,11,3,0.2727272727272727
1994-95,E1_elo.csv,27,1995-01-14,1825,12,4,0.3333333333333333
1994-95,E1_elo.csv,28,1995-01-21,1825,9,4,0.4444444444444444
1994-95,E1_elo.csv,29,1995-02-04,1825,11,6,0.5454545454545454
1994-95,E1_elo.csv,30,1995-02-08,1825,14,9,0.6428571428571429
1994-95,E1_elo.csv,31,1995-02-11,1825,12,5,0.4166666666666667
1994-95,E1_elo.csv,32,1995-02-18,1825,10,6,0.6
1994-95,E1_elo.csv,33,1995-02-25,1825,10,4,0.4
1994-95,E1_elo.csv,34,1995-03-04,1825,15,10,0.6666666666666666
1994-95,E1_elo.csv,35,1995-03-07,1825,12,7,0.5833333333333334
1994-95,E1_elo.csv,36,1995-03-11,1825,12,5,0.4166666666666667
1994-95,E1_elo.csv,37,1995-03-18,1825,11,6,0.5454545454545454
1994-95,E1_elo.csv,38,1995-03-21,1825,16,10,0.625
1994-95,E1_elo.csv,39,1995-03-24,1825,11,3,0.2727272727272727
1994-95,E1_elo.csv,40,1995-04-01,1825,13,6,0.46153846153846156
1994-95,E1_elo.csv,41,1995-04-08,1825,13,9,0.6923076923076923
1994-95,E1_elo.csv,42,1995-04-14,1825,12,6,0.5
1994-95,E1_elo.csv,43,1995-04-17,1825,10,7,0.7
1994-95,E1_elo.csv,44,1995-04-21,1825,14,6,0.42857142857142855
1994-95,E1_elo.csv,45,1995-04-29,1825,15,7,0.4666666666666667
1994-95,E1_elo.csv,46,1995-05-06,1825,12,4,0.3333333333333333
1995-96,E1_elo.csv,1,1995-08-12,1825,12,7,0.5833333333333334
1995-96,E1_elo.csv,2,1995-08-19,1825,12,5,0.4166666666666667
1995-96,E1_elo.csv,3,1995-08-26,1825,12,4,0.3333333333333333
1995-96,E1_elo.csv,4,1995-08-29,1825,12,9,0.75
1995-96,E1_elo.csv,5,1995-09-01,1825,11,5,0.45454545454545453
1995-96,E1_elo.csv,6,1995-09-09,1825,12,6,0.5
1995-96,E1_elo.csv,7,1995-09-12,1825,12,5,0.4166666666666667
1995-96,E1_elo.csv,8,1995-09-16,1825,12,4,0.3333333333333333
1995-96,E1_elo.csv,9,1995-09-23,1825,12,2,0.16666666666666666
1995-96,E1_elo.csv,10,1995-09-30,1825,12,2,0.16666666666666666
1995-96,E1_elo.csv,11,1995-10-07,1825,12,3,0.25
1995-96,E1_elo.csv,12,1995-10-14,1825,12,4,0.3333333333333333
1995-96,E1_elo.csv,13,1995-10-21,1825,12,4,0.3333333333333333
1995-96,E1_elo.csv,14,1995-10-28,1825,12,6,0.5
1995-96,E1_elo.csv,15,1995-11-04,1825,12,5,0.4166666666666667
1995-96,E1_elo.csv,16,1995-11-11,1825,11,5,0.45454545454545453
1995-96,E1_elo.csv,17,1995-11-18,1825,12,4,0.3333333333333333
1995-96,E1_elo.csv,18,1995-11-21,1825,12,5,0.4166666666666667
1995-96,E1_elo.csv,19,1995-11-25,1825,13,5,0.38461538461538464
1995-96,E1_elo.csv,20,1995-12-02,1825,11,5,0.45454545454545453
1995-96,E1_elo.csv,21,1995-12-05,1825,11,5,0.45454545454545453
1995-96,E1_elo.csv,22,1995-12-09,1825,12,6,0.5
1995-96,E1_elo.csv,23,1995-12-16,1825,12,5,0.4166666666666667
1995-96,E1_elo.csv,24,1995-12-26,1825,9,5,0.5555555555555556
1995-96,E1_elo.csv,25,1995-12-30,1825,10,1,0.1
1995-96,E1_elo.csv,26,1996-01-01,1825,14,6,0.42857142857142855
1995-96,E1_elo.csv,27,1996-01-13,1825,13,6,0.46153846153846156
1995-96,E1_elo.csv,28,1996-01-20,1825,10,5,0.5
1995-96,E1_elo.csv,29,1996-01-27,1825,12,4,0.3333333333333333
1995-96,E1_elo.csv,30,1996-02-04,1825,11,2,0.18181818181818182
1995-96,E1_elo.csv,31,1996-02-10,1825,14,8,0.5714285714285714
1995-96,E1_elo.csv,32,1996-02-17,1825,8,1,0.125
1995-96,E1_elo.csv,33,1996-02-24,1825,12,8,0.6666666666666666
1995-96,E1_elo.csv,34,1996-02-27,1825,14,8,0.5714285714285714
1995-96,E1_elo.csv,35,1996-03-02,1825,13,4,0.3076923076923077
1995-96,E1_elo.csv,36,1996-03-09,1825,14,8,0.5714285714285714
1995-96,E1_elo.csv,37,1996-03-16,1825,11,6,0.5454545454545454
1995-96,E1_elo.csv,38,1996-03-23,1825,11,7,0.6363636363636364
1995-96,E1_elo.csv,39,1996-03-30,1825,14,5,0.35714285714285715
1995-96,E1_elo.csv,40,1996-04-02,1825,11,6,0.5454545454545454
1995-96,E1_elo.csv,41,1996-04-06,1825,11,4,0.36363636363636365
1995-96,E1_elo.csv,42,1996-04-08,1825,15,9,0.6
1995-96,E1_elo.csv,43,1996-04-13,1825,12,7,0.5833333333333334
1995-96,E1_elo.csv,44,1996-04-20,1825,13,4,0.3076923076923077
1995-96,E1_elo.csv,45,1996-04-27,1825,15,5,0.3333333333333333
1995-96,E1_elo.csv,46,1996-05-04,1825,12,2,0.16666666666666666
1996-97,E1_elo.csv,1,1996-08-16,1825,12,6,0.5
1996-97,E1_elo.csv,2,1996-08-20,1825,11,7,0.6363636363636364
1996-97,E1_elo.csv,3,1996-08-24,1825,11,7,0.6363636363636364
1996-97,E1_elo.csv,4,1996-08-31,1825,10,4,0.4
1996-97,E1_elo.csv,5,1996-09-06,1825,12,4,0.3333333333333333
1996-97,E1_elo.csv,6,1996-09-10,1825,12,5,0.4166666666666667
1996-97,E1_elo.csv,7,1996-09-13,1825,12,5,0.4166666666666667
1996-97,E1_elo.csv,8,1996-09-20,1825,12,5,0.4166666666666667
1996-97,E1_elo.csv,9,1996-09-27,1825,13,6,0.46153846153846156
1996-97,E1_elo.csv,10,1996-10-01,1825,11,2,0.18181818181818182
1996-97,E1_elo.csv,11,1996-10-04,1825,9,5,0.5555555555555556
1996-97,E1_elo.csv,12,1996-10-12,1825,13,6,0.46153846153846156
1996-97,E1_elo.csv,13,1996-10-15,1825,10,6,0.6
1996-97,E1_elo.csv,14,1996-10-19,1825,11,2,0.18181818181818182
1996-97,E1_elo.csv,15,1996-10-26,1825,12,3,0.25
1996-97,E1_elo.csv,16,1996-10-29,1825,12,5,0.4166666666666667
1996-97,E1_elo.csv,17,1996-11-02,1825,14,6,0.42857142857142855
1996-97,E1_elo.csv,18,1996-11-08,1825,11,2,0.18181818181818182
1996-97,E1_elo.csv,19,1996-11-15,1825,13,5,0.38461538461538464
1996-97,E1_elo.csv,20,1996-11-22,1825,12,7,0.5833333333333334
1996-97,E1_elo.csv,21,1996-11-30,1825,14,6,0.42857142857142855
1996-97,E1_elo.csv,22,1996-12-07,1825,14,7,0.5
1996-97,E1_elo.csv,23,1996-12-14,1825,10,4,0.4
1996-97,E1_elo.csv,24,1996-12-20,1825,13,4,0.3076923076923077
1996-97,E1_elo.csv,25,1996-12-26,1825,13,7,0.5384615384615384
1996-97,E1_elo.csv,26,1996-12-28,1825,9,5,0.5555555555555556
1996-97,E1_elo.csv,27,1997-01-01,1825,11,8,0.7272727272727273
1996-97,E1_elo.csv,28,1997-01-11,1825,13,5,0.38461538461538464
1996-97,E1_elo.csv,29,1997-01-18,1825,12,6,0.5
1996-97,E1_elo.csv,30,1997-01-28,1825,12,4,0.3333333333333333
1996-97,E1_elo.csv,31,1997-02-01,1825,11,5,0.45454545454545453
1996-97,E1_elo.csv,32,1997-02-08,1825,11,4,0.36363636363636365
1996-97,E1_elo.csv,33,1997-02-15,1825,14,4,0.2857142857142857
1996-97,E1_elo.csv,34,1997-02-22,1825,13,5,0.38461538461538464
1996-97,E1_elo.csv,35,1997-03-01,1825,11,10,0.9090909090909091
1996-97,E1_elo.csv,36,1997-03-04,1825,12,6,0.5
1996-97,E1_elo.csv,37,1997-03-08,1825,12,6,0.5
1996-97,E1_elo.csv,38,1997-03-15,1825,14,9,0.6428571428571429
1996-97,E1_elo.csv,39,1997-03-18,1825,11,5,0.45454545454545453
1996-97,E1_elo.csv,40,1997-03-22,1825,12,6,0.5
1996-97,E1_elo.csv,41,1997-03-31,1825,12,5,0.4166666666666667
1996-97,E1_elo.csv,42,1997-04-05,1825,12,8,0.6666666666666666
1996-97,E1_elo.csv,43,1997-04-12,1825,15,11,0.7333333333333333
1996-97,E1_elo.csv,44,1997-04-18,1825,13,7,0.5384615384615384
1996-97,E1_elo.csv,45,1997-04-25,1825,13,9,0.6923076923076923
1996-97,E1_elo.csv,46,1997-05-03,1825,12,4,0.3333333333333333
1997-98,E1_elo.csv,1,1997-08-09,1825,12,7,0.5833333333333334
1997-98,E1_elo.csv,2,1997-08-15,1825,10,5,0.5
1997-98,E1_elo.csv,3,1997-08-22,1825,12,6,0.5
1997-98,E1_elo.csv,4,1997-08-29,1825,11,4,0.36363636363636365
1997-98,E1_elo.csv,5,1997-09-02,1825,12,2,0.16666666666666666
1997-98,E1_elo.csv,6,1997-09-05,1825,9,4,0.4444444444444444
1997-98,E1_elo.csv,7,1997-09-13,1825,14,7,0.5
1997-98,E1_elo.csv,8,1997-09-20,1825,12,6,0.5
1997-98,E1_elo.csv,9,1997-09-26,1825,13,6,0.46153846153846156
1997-98,E1_elo.csv,10,1997-10-03,1825,10,6,0.6
1997-98,E1_elo.csv,11,1997-10-11,1825,11,5,0.45454545454545453
1997-98,E1_elo.csv,12,1997-10-18,1825,11,3,0.2727272727272727
1997-98,E1_elo.csv,13,1997-10-21,1825,13,7,0.5384615384615384
1997-98,E1_elo.csv,14,1997-10-24,1825,12,8,0.6666666666666666
1997-98,E1_elo.csv,15,1997-10-31,1825,13,3,0.23076923076923078
1997-98,E1_elo.csv,16,1997-11-04,1825,12,5,0.4166666666666667
1997-98,E1_elo.csv,17,1997-11-07,1825,13,6,0.46153846153846156
1997-98,E1_elo.csv,18,1997-11-15,1825,10,6,0.6
1997-98,E1_elo.csv,19,1997-11-22,1825,13,7,0.5384615384615384
1997-98,E1_elo.csv,20,1997-11-28,1825,14,8,0.5714285714285714
1997-98,E1_elo.csv,21,1997-12-06,1825,14,8,0.5714285714285714
1997-98,E1_elo.csv,22,1997-12-12,1825,11,9,0.8181818181818182
1997-98,E1_elo.csv,23,1997-12-20,1825,12,3,0.25
1997-98,E1_elo.csv,24,1997-12-26,1825,12,9,0.75
1997-98,E1_elo.csv,25,1997-12-28,1825,12,4,0.3333333333333333
1997-98,E1_elo.csv,26,1998-01-09,1825,12,6,0.5
1997-98,E1_elo.csv,27,1998-01-16,1825,12,5,0.4166666666666667
1997-98,E1_elo.csv,28,1998-01-24,1825,10,4,0.4
1997-98,E1_elo.csv,29,1998-01-27,1825,13,8,0.6153846153846154
1997-98,E1_elo.csv,30,1998-01-31,1825,12,5,0.4166666666666667
1997-98,E1_elo.csv,31,1998-02-07,1825,9,5,0.5555555555555556
1997-98,E1_elo.csv,32,1998-02-10,1825,13,7,0.5384615384615384
1997-98,E1_elo.csv,33,1998-02-17,1825,11,5,0.45454545454545453
1997-98,E1_elo.csv,34,1998-02-21,1825,14,6,0.42857142857142855
1997-98,E1_elo.csv,35,1998-02-24,1825,10,6,0.6
1997-98,E1_elo.csv,36,1998-02-28,1825,12,4,0.3333333333333333
1997-98,E1_elo.csv,37,1998-03-07,1825,13,6,0.46153846153846156
1997-98,E1_elo.csv,38,1998-03-14,1825,12,9,0.75
1997-98,E1_elo.csv,39,1998-03-18,1825,12,6,0.5
1997-98,E1_elo.csv,40,1998-03-21,1825,13,9,0.6923076923076923
1997-98,E1_elo.csv,41,1998-04-01,1825,13,6,0.46153846153846156
1997-98,E1_elo.csv,42,1998-04-10,1825,11,7,0.6363636363636364
1997-98,E1_elo.csv,43,1998-04-13,1825,13,10,0.7692307692307693
1997-98,E1_elo.csv,44,1998-04-17,1825,11,8,0.7272727272727273
1997-98,E1_elo.csv,45,1998-04-24,1825,16,9,0.5625
1997-98,E1_elo.csv,46,1998-05-03,1825,12,5,0.4166666666666667
1998-99,E1_elo.csv,1,1998-08-08,1825,12,6,0.5
1998-99,E1_elo.csv,2,1998-08-15,1825,12,6,0.5
1998-99,E1_elo.csv,3,1998-08-21,1825,12,6,0.5
1998-99,E1_elo.csv,4,1998-08-25,1825,11,3,0.2727272727272727
1998-99,E1_elo.csv,5,1998-08-28,1825,11,6,0.5454545454545454
1998-99,E1_elo.csv,6,1998-09-05,1825,11,7,0.6363636363636364
1998-99,E1_elo.csv,7,1998-09-08,1825,9,6,0.6666666666666666
1998-99,E1_elo.csv,8,1998-09-11,1825,12,3,0.25
1998-99,E1_elo.csv,9,1998-09-19,1825,11,5,0.45454545454545453
1998-99,E1_elo.csv,10,1998-09-25,1825,14,8,0.5714285714285714
1998-99,E1_elo.csv,11,1998-09-29,1825,15,7,0.4666666666666667
1998-99,E1_elo.csv,12,1998-10-03,1825,8,3,0.375
1998-99,E1_elo.csv,13,1998-10-09,1825,11,5,0.45454545454545453
1998-99,E1_elo.csv,14,1998-10-17,1825,12,7,0.5833333333333334
1998-99,E1_elo.csv,15,1998-10-20,1825,10,5,0.5
1998-99,E1_elo.csv,16,1998-10-23,1825,15,8,0.5333333333333333
1998-99,E1_elo.csv,17,1998-10-31,1825,13,5,0.38461538461538464
1998-99,E1_elo.csv,18,1998-11-07,1825,11,3,0.2727272727272727
1998-99,E1_elo.csv,19,1998-11-14,1825,12,6,0.5
1998-99,E1_elo.csv,20,1998-11-21,1825,13,9,0.6923076923076923
1998-99,E1_elo.csv,21,1998-11-27,1825,12,8,0.6666666666666666
1998-99,E1_elo.csv,22,1998-12-05,1825,14,6,0.42857142857142855
1998-99,E1_elo.csv,23,1998-12-11,1825,13,4,0.3076923076923077
1998-99,E1_elo.csv,24,1998-12-19,1825,13,6,0.46153846153846156
1998-99,E1_elo.csv,25,1998-12-26,1825,11,8,0.7272727272727273
1998-99,E1_elo.csv,26,1998-12-28,1825,13,9,0.6923076923076923
1998-99,E1_elo.csv,27,1999-01-08,1825,11,2,0.18181818181818182
1998-99,E1_elo.csv,28,1999-01-16,1825,14,7,0.5
1998-99,E1_elo.csv,29,1999-01-23,1825,10,4,0.4
1998-99,E1_elo.csv,30,1999-01-30,1825,12,4,0.3333333333333333
1998-99,E1_elo.csv,31,1999-02-06,1825,11,7,0.6363636363636364
1998-99,E1_elo.csv,32,1999-02-13,1825,13,4,0.3076923076923077
1998-99,E1_elo.csv,33,1999-02-20,1825,11,4,0.36363636363636365
1998-99,E1_elo.csv,34,1999-02-26,1825,9,3,0.3333333333333333
1998-99,E1_elo.csv,35,1999-03-02,1825,14,7,0.5
1998-99,E1_elo.csv,36,1999-03-06,1825,11,6,0.5454545454545454
1998-99,E1_elo.csv,37,1999-03-13,1825,13,5,0.38461538461538464
1998-99,E1_elo.csv,38,1999-03-20,1825,12,8,0.6666666666666666
1998-99,E1_elo.csv,39,1999-03-24,1825,10,5,0.5
1998-99,E1_elo.csv,40,1999-04-03,1825,14,5,0.35714285714285715
1998-99,E1_elo.csv,41,1999-04-05,1825,13,5,0.38461538461538464
1998-99,E1_elo.csv,42,1999-04-10,1825,13,5,0.38461538461538464
1998-99,E1_elo.csv,43,1999-04-16,1825,11,4,0.36363636363636365
1998-99,E1_elo.csv,44,1999-04-23,1825,14,7,0.5
1998-99,E1_elo.csv,45,1999-04-30,1825,13,8,0.6153846153846154
1998-99,E1_elo.csv,46,1999-05-09,1825,12,7,0.5833333333333334
1999-00,E1_elo.csv,1,1999-08-07,1825,12,4,0.3333333333333333
1999-00,E1_elo.csv,2,1999-08-13,1825,11,6,0.5454545454545454
1999-00,E1_elo.csv,3,1999-08-20,1825,12,6,0.5
1999-00,E1_elo.csv,4,1999-08-27,1825,12,3,0.25
1999-00,E1_elo.csv,5,1999-08-30,1825,9,4,0.4444444444444444
1999-00,E1_elo.csv,6,1999-09-03,1825,10,7,0.7
